ReportId,Profit,Sales,Margin,COGS,Marketing,Inventory,Expected Profit,Expected Sales,Expected Margin,Expected COGS,Total Expenses
HO791DD,,,59.77,35.0,11.0,248.0,8.4,60.0,66.67,20.0,46.0
HH89022,18.0,95.0,60.0,38.0,12.0,256.0,11.4,60.0,,30.0,50.0
TO618GI,-62.0,105.0,0.0,141.0,52.0,1614.0,-60.769999999999996,103.0,0.0,166.0,193.0
UC0503H,-329.0,0.0,,287.0,92.0,4788.0,-inf,20.0,0.0,172.0,
LU815VX,290.0,600.0,56.67,260.0,94.0,973.0,202.56,422.0,56.16,185.0,354.0
HY398C3,256.0,535.0,59.07,219.0,66.0,1688.0,165.6,345.0,47.83,180.0,
SG127EW,-62.0,220.0,,83.0,,645.0,-67.2,240.0,69.17,74.0,173.0
RI209PM,7.0,202.0,,41.0,26.0,437.0,4.2,140.0,57.14,60.0,67.0
GU314QK,,0.0,,287.0,92.0,4788.0,-inf,20.0,,172.0,379.0
RZ964NS,244.0,688.0,60.76,270.0,,,,829.0,59.71,334.0,365.0
LQ7859I,294.0,668.0,59.58,270.0,105.0,1522.0,215.6,490.0,48.98,250.0,375.0
GZ67773,,305.0,60.33,121.0,108.0,678.0,22.610000000000003,323.0,68.73,101.0,229.0
VQ706H5,57.0,48.0,14.58,41.0,10.0,618.0,28.56,24.0,0.0,46.0,51.0
KQ279W3,399.0,852.0,59.27,347.0,121.0,2235.0,416.89,887.0,53.55,412.0,468.0
PS7564S,-249.0,,,133.0,,,-161.95000000000002,41.0,0.0,138.0,246.0
ML389I3,256.0,535.0,59.07,219.0,66.0,1688.0,165.6,345.0,47.83,180.0,285.0
LF45341,-207.0,164.0,0.0,207.0,72.0,2716.0,-294.84,234.0,4.27,224.0,279.0
FS661AD,2.0,12.0,0.0,43.0,26.0,1182.0,30.770000000000003,181.0,91.16,16.0,69.0
DY30618,44.0,170.0,61.18,66.0,15.0,322.0,0.0,0.0,,28.0,81.0
SD725KC,7.0,202.0,79.7,41.0,,437.0,4.2,140.0,57.14,60.0,67.0
ER674WR,-90.0,123.0,21.14,97.0,48.0,1855.0,-63.51,87.0,0.0,206.0,145.0
DQ94453,80.0,344.0,49.13,175.0,55.0,1069.0,79.58,,61.85,132.0,230.0
HE048L6,290.0,600.0,56.67,260.0,94.0,973.0,202.56,422.0,56.16,,354.0
KZ062ZC,101.0,275.0,60.73,108.0,81.0,388.0,82.88,,67.41,73.0,189.0
FV369NE,50.0,118.0,39.83,71.0,20.0,618.0,44.1,105.0,36.19,67.0,91.0
CY1020Y,-24.0,372.0,57.26,159.0,151.0,-156.0,,354.0,65.25,123.0,310.0
BN385IT,17.0,33.0,0.0,55.0,,300.0,24.96,48.0,,15.0,96.0
WQ786AI,-62.0,220.0,62.27,83.0,90.0,645.0,-67.2,,,74.0,173.0
EH461TW,95.0,378.0,63.76,137.0,28.0,731.0,61.75,247.0,,67.0,165.0
BA2459I,101.0,275.0,60.73,108.0,81.0,388.0,82.88,224.0,67.41,73.0,189.0
DL421A5,-249.0,63.0,0.0,133.0,113.0,2060.0,-161.95000000000002,41.0,,,246.0
OS334RM,122.0,279.0,60.22,111.0,39.0,625.0,170.72,388.0,68.56,122.0,
ZU75845,-381.0,19.0,0.0,302.0,100.0,4172.0,-0.0,0.0,,222.0,402.0
BH026H8,191.0,616.0,62.82,229.0,,,163.37,527.0,60.34,209.0,294.0
OT519WO,160.0,505.0,51.29,246.0,78.0,1825.0,180.48,564.0,57.8,238.0,324.0
LD06539,22.0,305.0,60.33,121.0,108.0,,22.610000000000003,323.0,68.73,,229.0
ZB902NG,,0.0,,261.0,102.0,5016.0,,0.0,,155.0,363.0
NA249YH,101.0,275.0,60.73,108.0,81.0,388.0,82.88,224.0,67.41,73.0,189.0
TL806X2,251.0,,50.57,262.0,75.0,,315.37,671.0,59.91,269.0,337.0
DE930HG,-24.0,372.0,57.26,159.0,151.0,-156.0,-21.24,354.0,65.25,,310.0
RM437YI,-173.0,159.0,0.0,235.0,65.0,2539.0,-179.85000000000002,,0.0,224.0,300.0
OP835RF,175.0,539.0,54.73,,73.0,850.0,174.72,546.0,58.42,227.0,
PG1386T,42.0,382.0,52.88,180.0,161.0,1104.0,48.95,445.0,,145.0,341.0
CY901YP,292.0,556.0,54.5,253.0,79.0,784.0,,691.0,60.2,275.0,332.0
PQ047HN,-45.0,343.0,57.43,146.0,125.0,467.0,-31.330000000000002,241.0,52.28,115.0,271.0
KP154DB,50.0,,39.83,71.0,20.0,618.0,44.1,105.0,,67.0,91.0
OE50181,-4.0,184.0,78.8,39.0,62.0,497.0,-1.82,91.0,83.52,15.0,101.0
LC077B0,,0.0,,261.0,102.0,5016.0,,,,155.0,363.0
FL532ZN,258.0,686.0,59.33,279.0,92.0,626.0,229.52,604.0,53.15,283.0,371.0
TG563V9,160.0,505.0,51.29,246.0,78.0,1825.0,180.48,564.0,57.8,238.0,324.0
QV321VF,57.0,48.0,14.58,41.0,10.0,618.0,28.56,24.0,0.0,,51.0
YZ376TK,51.0,144.0,78.47,31.0,13.0,-127.0,17.5,50.0,34.0,33.0,44.0
BP10404,82.0,273.0,43.96,153.0,,543.0,72.89999999999999,243.0,51.85,117.0,267.0
YI9874C,332.0,662.0,58.76,273.0,100.0,1422.0,383.0,766.0,54.96,345.0,373.0
YP01905,,,59.27,347.0,121.0,,416.89,887.0,53.55,412.0,468.0
WQ298O6,-172.0,152.0,1.32,,47.0,1861.0,-64.41,57.0,0.0,155.0,197.0
NY1535V,44.0,170.0,61.18,66.0,15.0,322.0,0.0,0.0,,28.0,81.0
CR0594U,256.0,535.0,59.07,219.0,66.0,1688.0,165.6,345.0,47.83,180.0,
ZL7332O,-329.0,0.0,,,92.0,4788.0,,20.0,,172.0,379.0
HT09339,88.0,334.0,53.29,156.0,40.0,687.0,107.9,415.0,63.61,,196.0
BA34445,-24.0,372.0,57.26,159.0,151.0,-156.0,-21.24,354.0,65.25,123.0,310.0
DX072D9,-62.0,105.0,0.0,141.0,52.0,1614.0,-60.769999999999996,103.0,0.0,166.0,193.0
VT7174G,50.0,118.0,39.83,71.0,20.0,,44.1,105.0,,67.0,91.0
KI717Y8,160.0,505.0,51.29,246.0,78.0,1825.0,180.48,564.0,,238.0,324.0
ZG06623,-329.0,0.0,,287.0,92.0,4788.0,-inf,,0.0,172.0,379.0
LD6759V,-25.0,130.0,43.85,73.0,18.0,463.0,-26.03,,59.12,56.0,91.0
XI260PP,-24.0,,57.26,159.0,151.0,-156.0,-21.24,354.0,65.25,123.0,310.0
QZ31968,245.0,520.0,,236.0,73.0,1587.0,247.22,526.0,52.09,252.0,
WN626XK,,0.0,,287.0,92.0,4788.0,-inf,20.0,0.0,172.0,379.0
JF545MU,36.0,227.0,67.84,73.0,29.0,598.0,26.080000000000002,,58.9,67.0,102.0
IP3478H,-289.0,58.0,0.0,,127.0,2466.0,-229.08,,0.0,141.0,258.0
NI208OS,60.0,118.0,63.56,43.0,43.0,155.0,32.13,63.0,68.25,20.0,86.0
CP661R1,-432.0,16.0,0.0,267.0,98.0,4851.0,,30.0,0.0,148.0,
FW3847T,-6.0,72.0,55.56,32.0,46.0,-222.0,-7.44,93.0,40.86,55.0,78.0
WX0024B,355.0,621.0,58.45,258.0,94.0,1314.0,323.76,568.0,64.08,204.0,352.0
CC026EJ,10.0,111.0,58.56,46.0,27.0,59.0,11.16,124.0,53.23,58.0,73.0
XD135D9,155.0,365.0,,148.0,49.0,779.0,134.82,321.0,56.7,139.0,197.0
QV213KH,-2.0,376.0,57.98,158.0,144.0,947.0,-3.62,362.0,63.54,132.0,302.0
IJ265E2,341.0,944.0,63.77,342.0,118.0,2213.0,364.68,1013.0,66.83,336.0,460.0
AA364OP,5.0,299.0,64.55,106.0,,973.0,6.36,,59.75,,216.0
NT5458E,32.0,129.0,51.94,,39.0,274.0,29.75,,56.3,52.0,101.0
RP097DV,245.0,711.0,61.74,272.0,103.0,1211.0,289.0,,60.82,333.0,375.0
TE190NQ,147.0,303.0,51.82,146.0,46.0,804.0,149.94,306.0,51.96,147.0,192.0
HA667CB,284.0,685.0,61.31,265.0,97.0,2609.0,238.20999999999998,581.0,57.83,245.0,362.0
PN011TF,209.0,307.0,67.75,99.0,25.0,,173.4,255.0,73.73,67.0,124.0
MK064XO,82.0,270.0,,52.0,21.0,135.0,48.9,163.0,68.71,51.0,73.0
NA5625V,62.0,307.0,43.32,174.0,46.0,531.0,70.2,351.0,58.69,145.0,220.0
SX72611,218.0,565.0,55.58,,65.0,1941.0,195.39000000000001,501.0,53.89,231.0,316.0
TY661NF,92.0,187.0,56.15,82.0,56.0,998.0,53.9,110.0,53.64,51.0,138.0
KL2126Z,60.0,118.0,63.56,43.0,43.0,155.0,32.13,63.0,68.25,20.0,
MU340TS,148.0,582.0,60.82,228.0,,1622.0,136.0,544.0,52.02,,298.0
CQ2950K,-502.0,3.0,0.0,258.0,91.0,5517.0,-0.0,0.0,,151.0,349.0
FW7595K,187.0,554.0,61.19,215.0,72.0,1930.0,128.52,378.0,53.97,174.0,287.0
ED015C4,82.0,107.0,57.94,45.0,13.0,482.0,25.41,33.0,0.0,42.0,58.0
KH4288T,-179.0,47.0,0.0,141.0,122.0,2236.0,-64.77,17.0,0.0,104.0,263.0
XO7905O,3.0,169.0,74.56,43.0,6.0,1099.0,4.12,206.0,80.58,40.0,49.0
PF7745S,46.0,409.0,58.68,169.0,154.0,1377.0,32.45,295.0,55.93,130.0,323.0
TM567SO,452.0,890.0,61.91,339.0,128.0,3168.0,527.34,1034.0,59.57,418.0,467.0
WG225SA,-161.0,148.0,0.0,211.0,72.0,2641.0,-98.10000000000001,90.0,0.0,194.0,283.0
ZB8414T,218.0,565.0,,251.0,65.0,1941.0,195.39000000000001,501.0,53.89,,316.0
PF810RB,152.0,311.0,62.06,118.0,32.0,1078.0,101.42999999999999,207.0,44.44,115.0,150.0
JW202XC,8.0,400.0,59.25,163.0,166.0,650.0,7.18,359.0,,132.0,329.0
XT150FA,-38.0,145.0,44.83,80.0,27.0,344.0,-30.94,119.0,32.77,,107.0
KL094HI,218.0,565.0,55.58,251.0,65.0,1941.0,195.39000000000001,501.0,53.89,,316.0
UJ530DZ,148.0,582.0,60.82,228.0,70.0,1622.0,136.0,544.0,52.02,261.0,
IY8639R,489.0,564.0,86.52,76.0,13.0,-1780.0,446.31,513.0,,58.0,89.0
AP468SA,82.0,270.0,80.74,52.0,21.0,135.0,48.9,163.0,68.71,51.0,73.0
ST640P7,46.0,409.0,58.68,169.0,154.0,1377.0,,295.0,55.93,130.0,323.0
DL099FU,-179.0,47.0,0.0,141.0,122.0,2236.0,-64.77,17.0,0.0,104.0,263.0
HK953XU,92.0,187.0,56.15,82.0,56.0,998.0,53.9,110.0,53.64,51.0,138.0
AE5002G,68.0,376.0,61.7,144.0,148.0,674.0,60.48,336.0,52.68,159.0,292.0
ZY205SN,448.0,552.0,90.76,51.0,,-829.0,,527.0,88.05,63.0,79.0
SQ73001,512.0,578.0,87.89,70.0,23.0,-1503.0,423.64,476.0,88.24,56.0,93.0
WD369LM,-179.0,47.0,0.0,141.0,122.0,2236.0,-64.77,17.0,0.0,104.0,
RQ216BI,-194.0,148.0,0.0,188.0,68.0,3672.0,-201.74,154.0,0.0,,256.0
AB3855X,9.0,208.0,63.94,75.0,26.0,59.0,7.32,183.0,62.3,69.0,
EI145NO,-34.0,115.0,67.83,37.0,5.0,636.0,-26.4,88.0,81.82,16.0,42.0
XU7693I,31.0,197.0,51.78,95.0,88.0,421.0,36.32,227.0,65.2,79.0,183.0
ZQ381VE,524.0,596.0,,46.0,16.0,-1788.0,450.56,512.0,89.26,55.0,62.0
NS0983J,147.0,303.0,51.82,146.0,46.0,,149.94,306.0,51.96,147.0,192.0
CV379C0,284.0,685.0,,265.0,97.0,2609.0,238.20999999999998,581.0,57.83,245.0,
UH4895O,-3.0,343.0,57.73,145.0,116.0,-229.0,-3.25,,62.46,122.0,261.0
RS847IR,-34.0,115.0,67.83,37.0,5.0,636.0,-26.4,88.0,81.82,16.0,
TT9339W,-6.0,72.0,55.56,32.0,46.0,-222.0,-7.44,93.0,40.86,55.0,78.0
DL706JS,143.0,334.0,63.47,122.0,,1227.0,86.86,202.0,60.4,80.0,161.0
GB805ZW,87.0,149.0,45.64,81.0,26.0,62.0,164.72,284.0,75.7,69.0,107.0
RZ5690J,,49.0,40.82,29.0,0.0,915.0,,39.0,100.0,0.0,29.0
FF618RS,489.0,564.0,86.52,76.0,,,446.31,513.0,88.69,58.0,89.0
NR502XL,62.0,307.0,43.32,174.0,46.0,531.0,70.2,351.0,58.69,145.0,220.0
OQ354MQ,92.0,187.0,56.15,,56.0,998.0,53.9,110.0,53.64,51.0,138.0
VY201N6,31.0,197.0,51.78,95.0,88.0,421.0,36.32,227.0,,79.0,183.0
JT400W7,-151.0,76.0,0.0,117.0,29.0,31.0,-171.14,86.0,0.0,172.0,146.0
JN651VQ,,711.0,61.74,272.0,103.0,1211.0,289.0,850.0,60.82,333.0,
IQ397O6,580.0,564.0,89.01,62.0,7.0,-1812.0,531.48,516.0,89.92,52.0,69.0
ND179YX,491.0,539.0,87.94,65.0,26.0,-1279.0,445.90000000000003,490.0,92.24,38.0,91.0
OK539LY,-33.0,,51.87,,90.0,448.0,-26.099999999999998,174.0,37.36,109.0,193.0
AC012E4,,505.0,50.89,248.0,74.0,1101.0,273.16999999999996,463.0,53.13,217.0,322.0
FD931AE,-36.0,129.0,75.19,32.0,41.0,232.0,-35.56,127.0,67.72,41.0,
PQ4064G,92.0,187.0,56.15,82.0,56.0,998.0,53.9,110.0,53.64,51.0,138.0
SC455AE,299.0,505.0,50.89,248.0,,1101.0,273.16999999999996,463.0,53.13,217.0,
VO484RZ,524.0,,92.28,46.0,16.0,-1788.0,450.56,512.0,89.26,55.0,
QN603PQ,,115.0,66.09,39.0,11.0,1206.0,125.27999999999999,108.0,58.33,45.0,50.0
JK527AH,61.0,205.0,81.95,37.0,56.0,659.0,,142.0,37.32,89.0,93.0
FK080AU,187.0,496.0,53.63,230.0,75.0,2031.0,160.74,423.0,57.68,179.0,305.0
GD188UG,297.0,474.0,53.8,219.0,69.0,939.0,328.86,522.0,52.49,248.0,288.0
FG059TI,297.0,474.0,53.8,219.0,69.0,939.0,328.86,522.0,52.49,248.0,
FO850KS,452.0,890.0,61.91,339.0,128.0,,,1034.0,59.57,418.0,467.0
EP7671I,210.0,,50.32,236.0,68.0,1152.0,150.92,343.0,49.85,172.0,304.0
NX762L5,0.0,105.0,,41.0,14.0,261.0,0.0,113.0,77.88,25.0,55.0
KM647CV,-453.0,,0.0,267.0,91.0,4823.0,-650.1,66.0,0.0,,
KP903NN,,448.0,64.96,157.0,153.0,1468.0,91.53,339.0,63.72,123.0,
TJ254QS,101.0,316.0,56.33,138.0,33.0,753.0,92.48,289.0,64.36,103.0,171.0
HW190EV,-6.0,72.0,55.56,32.0,46.0,-222.0,-7.44,93.0,40.86,55.0,78.0
MX923YP,65.0,123.0,43.09,70.0,33.0,-193.0,87.98,166.0,53.61,77.0,103.0
BI8149I,-194.0,148.0,0.0,188.0,68.0,3672.0,-201.74,154.0,0.0,182.0,256.0
OY224DX,97.0,197.0,69.04,61.0,30.0,1190.0,89.67,,57.38,78.0,91.0
VI213A0,-33.0,214.0,,103.0,90.0,448.0,-26.099999999999998,174.0,37.36,109.0,193.0
KN213MI,5.0,299.0,64.55,106.0,110.0,973.0,6.36,318.0,59.75,128.0,216.0
FP256HP,,155.0,0.0,203.0,69.0,2885.0,-150.04,124.0,0.0,182.0,272.0
LW92242,,228.0,57.46,97.0,30.0,914.0,118.58999999999999,201.0,71.64,57.0,
RI419W0,379.0,675.0,63.41,247.0,104.0,2218.0,281.12,502.0,54.18,230.0,351.0
TY1823W,500.0,878.0,58.88,361.0,127.0,2354.0,583.1099999999999,1023.0,59.34,416.0,488.0
LI1088L,32.0,129.0,51.94,62.0,39.0,274.0,29.75,119.0,56.3,52.0,101.0
OJ105HL,92.0,187.0,56.15,82.0,56.0,998.0,53.9,110.0,53.64,51.0,138.0
CO592WZ,218.0,565.0,55.58,251.0,65.0,1941.0,195.39000000000001,501.0,53.89,231.0,316.0
XW3840K,512.0,578.0,87.89,70.0,23.0,-1503.0,423.64,476.0,88.24,56.0,93.0
OY2511S,-31.0,219.0,52.05,105.0,90.0,632.0,,,,92.0,195.0
QK9402W,246.0,628.0,52.87,296.0,91.0,2093.0,301.47,773.0,57.96,325.0,387.0
RW0237F,524.0,596.0,92.28,46.0,16.0,-1788.0,450.56,512.0,89.26,55.0,62.0
BG633B7,-13.0,402.0,55.22,180.0,144.0,464.0,-12.45,415.0,63.13,153.0,324.0
YB097K8,-2.0,376.0,57.98,158.0,144.0,947.0,-3.62,362.0,63.54,132.0,302.0
ZN6846C,341.0,944.0,63.77,342.0,118.0,,364.68,1013.0,66.83,336.0,460.0
NR553YN,131.0,141.0,57.45,60.0,25.0,1576.0,,92.0,32.61,62.0,85.0
EW54941,448.0,552.0,90.76,51.0,28.0,-829.0,426.87,527.0,88.05,63.0,79.0
OJ763MN,169.0,560.0,56.79,242.0,92.0,613.0,153.0,,55.49,227.0,334.0
NO031H5,10.0,111.0,58.56,,27.0,59.0,11.16,124.0,53.23,58.0,73.0
KS160OL,,685.0,61.31,265.0,97.0,2609.0,238.20999999999998,581.0,57.83,245.0,362.0
SU8357M,155.0,365.0,59.45,148.0,49.0,779.0,134.82,321.0,56.7,139.0,197.0
EO3109A,-161.0,148.0,0.0,211.0,72.0,2641.0,,90.0,,194.0,283.0
DI671HE,86.0,116.0,63.79,42.0,14.0,,42.92,58.0,25.86,43.0,56.0
DS545GR,-244.0,87.0,0.0,132.0,120.0,1842.0,-350.0,125.0,,101.0,
ZV6134Q,15.0,117.0,54.7,53.0,20.0,361.0,16.900000000000002,,53.85,60.0,73.0
SA863DR,11.0,108.0,54.63,49.0,18.0,414.0,12.0,120.0,58.33,,67.0
AJ845LB,15.0,129.0,55.04,58.0,22.0,325.0,18.0,150.0,60.0,60.0,80.0
ZP3167O,,,57.66,58.0,22.0,325.0,24.0,150.0,60.0,60.0,80.0
CR3389C,13.0,121.0,55.37,54.0,,337.0,15.4,140.0,57.14,60.0,74.0
NL5018N,12.0,115.0,55.65,51.0,19.0,396.0,13.0,130.0,61.54,,70.0
AY612D5,16.0,124.0,55.65,55.0,20.0,410.0,19.5,150.0,,70.0,75.0
KE09834,19.0,129.0,,,20.0,337.0,21.0,140.0,57.14,60.0,74.0
OJ847WR,9.0,,,45.0,,409.0,9.6,120.0,58.33,,62.0
XC006VR,,128.0,57.81,54.0,20.0,404.0,23.8,170.0,58.82,,74.0
KR7769P,9.0,110.0,58.18,46.0,17.0,422.0,10.4,130.0,61.54,50.0,
NT315FT,,115.0,45.22,63.0,23.0,376.0,80.4,120.0,45.0,66.0,
JN960VN,-1.0,320.0,65.0,112.0,122.0,,-0.0,263.0,60.08,105.0,234.0
GC915I1,11.0,115.0,55.65,51.0,19.0,419.0,13.0,130.0,61.54,,70.0
RM112LR,,141.0,58.16,59.0,22.0,,28.5,150.0,60.0,60.0,81.0
DE6899N,6.0,102.0,55.88,45.0,17.0,409.0,7.199999999999999,120.0,58.33,50.0,62.0
LV392F3,164.0,322.0,49.07,164.0,39.0,506.0,134.13,263.0,39.54,159.0,203.0
DB76179,336.0,778.0,64.78,274.0,99.0,2331.0,388.29,903.0,62.57,338.0,373.0
BX5762O,16.0,130.0,,58.0,22.0,338.0,18.0,150.0,60.0,,80.0
QO3908X,18.0,132.0,55.3,59.0,22.0,331.0,,150.0,60.0,60.0,81.0
UL071VO,12.0,120.0,55.0,54.0,20.0,404.0,17.0,170.0,58.82,,74.0
GT06681,15.0,114.0,55.26,51.0,19.0,419.0,16.900000000000002,130.0,61.54,50.0,70.0
OM238VD,153.0,250.0,39.6,,42.0,765.0,148.84,244.0,64.34,87.0,193.0
GP3497P,150.0,524.0,57.25,224.0,63.0,,125.85999999999999,434.0,58.76,179.0,287.0
JD11677,39.0,,53.57,52.0,14.0,1001.0,10.85,31.0,70.97,9.0,66.0
ZE9061U,11.0,118.0,55.08,53.0,20.0,361.0,11.7,130.0,53.85,60.0,73.0
LD351Y6,6.0,,55.34,,17.0,422.0,7.8,130.0,61.54,50.0,63.0
XQ3323H,17.0,114.0,55.26,51.0,19.0,396.0,19.5,130.0,61.54,50.0,
FV314OY,-35.0,155.0,16.13,130.0,36.0,1715.0,-28.060000000000002,122.0,0.0,177.0,166.0
YV225VJ,217.0,244.0,,94.0,20.0,685.0,201.14000000000001,226.0,81.86,41.0,114.0
DB245BK,59.0,300.0,66.33,101.0,103.0,870.0,78.60000000000001,393.0,66.16,133.0,204.0
XM060W0,8.0,109.0,55.05,49.0,18.0,414.0,8.4,120.0,58.33,50.0,67.0
QH883R0,25.0,145.0,60.0,58.0,,338.0,25.500000000000004,150.0,60.0,60.0,80.0
VM9630O,24.0,132.0,58.33,55.0,,410.0,27.0,150.0,53.33,70.0,75.0
EV863S0,15.0,532.0,65.79,182.0,156.0,1086.0,10.32,344.0,52.91,162.0,338.0
SI283OY,-160.0,78.0,52.56,37.0,6.0,935.0,-73.8,36.0,52.78,17.0,43.0
SO4035X,-73.0,188.0,50.0,94.0,27.0,2130.0,-26.130000000000003,67.0,0.0,87.0,121.0
QX144T6,-239.0,24.0,0.0,145.0,112.0,1377.0,-677.2800000000001,68.0,0.0,126.0,257.0
XB4783T,121.0,226.0,54.87,102.0,25.0,1061.0,98.28,182.0,45.6,99.0,127.0
UF941D9,139.0,246.0,66.67,82.0,30.0,331.0,99.17999999999999,,56.32,76.0,112.0
EQ5693D,233.0,697.0,58.25,291.0,92.0,2670.0,181.83,551.0,58.44,229.0,383.0
XB4474T,238.0,162.0,67.28,53.0,28.0,-75.0,,200.0,58.0,84.0,81.0
VJ295XJ,163.0,260.0,51.92,125.0,35.0,1363.0,199.71,317.0,74.13,82.0,160.0
HD872YP,46.0,,45.51,,86.0,1002.0,14.56,56.0,0.0,78.0,183.0
KH360B9,,697.0,58.25,291.0,92.0,2670.0,181.83,551.0,58.44,229.0,383.0
LF281I5,233.0,697.0,58.25,291.0,92.0,2670.0,181.83,551.0,58.44,229.0,383.0
QM450Z8,-22.0,225.0,62.22,,33.0,1774.0,-11.0,,41.82,64.0,118.0
KH5358O,-18.0,139.0,20.86,110.0,17.0,1372.0,-17.29,133.0,,86.0,127.0
VN451OB,,225.0,62.22,85.0,33.0,1774.0,-11.0,110.0,,64.0,118.0
ST627AS,336.0,778.0,64.78,274.0,99.0,2331.0,388.29,903.0,62.57,338.0,373.0
TR118XL,150.0,524.0,57.25,224.0,63.0,928.0,,434.0,58.76,179.0,287.0
UA9278X,39.0,112.0,53.57,52.0,14.0,1001.0,10.85,31.0,70.97,9.0,66.0
DV435DV,-86.0,173.0,75.14,43.0,45.0,133.0,-13.5,,,35.0,88.0
ON044YA,136.0,232.0,58.19,97.0,20.0,820.0,123.89999999999999,210.0,65.71,72.0,117.0
II3729K,153.0,250.0,39.6,151.0,42.0,765.0,148.84,,64.34,87.0,193.0
TN8620H,6.0,295.0,68.14,94.0,87.0,847.0,4.64,232.0,62.5,87.0,181.0
EF38760,46.0,178.0,45.51,97.0,86.0,1002.0,14.56,56.0,0.0,78.0,183.0
RN7297C,154.0,,,162.0,45.0,641.0,149.20000000000002,373.0,58.98,153.0,
EA809OC,-67.0,162.0,47.53,85.0,36.0,1152.0,-46.33,113.0,38.94,,121.0
DF3687Y,-195.0,143.0,0.0,222.0,74.0,3665.0,-231.20000000000002,170.0,0.0,234.0,296.0
NS276KJ,47.0,164.0,48.17,85.0,25.0,1189.0,39.15,135.0,,63.0,110.0
NS927C0,150.0,,57.25,224.0,63.0,928.0,125.85999999999999,434.0,58.76,179.0,287.0
VK570RH,0.0,186.0,71.51,,32.0,819.0,0.0,115.0,49.57,58.0,85.0
VE3244J,31.0,101.0,48.51,52.0,7.0,1284.0,,94.0,62.77,35.0,59.0
KA278Q8,136.0,232.0,,97.0,20.0,820.0,123.89999999999999,210.0,65.71,72.0,117.0
QE249ZK,121.0,172.0,58.14,72.0,55.0,798.0,95.89999999999999,137.0,61.31,53.0,127.0
ET430NZ,247.0,573.0,58.99,235.0,88.0,1272.0,180.6,420.0,58.81,173.0,323.0
FG825TA,117.0,,51.72,70.0,46.0,-151.0,105.30000000000001,130.0,66.15,44.0,116.0
KH619X9,-66.0,171.0,,108.0,83.0,353.0,-85.02,218.0,69.27,67.0,191.0
YR146QZ,-211.0,197.0,0.0,222.0,68.0,2743.0,-98.44000000000001,92.0,0.0,211.0,290.0
BX7522J,-70.0,185.0,,113.0,29.0,1325.0,-38.76,102.0,9.8,92.0,142.0
FB599SM,19.0,364.0,53.02,171.0,143.0,1781.0,17.3,346.0,56.65,150.0,
IY96257,-67.0,162.0,47.53,85.0,36.0,1152.0,-46.33,113.0,38.94,69.0,121.0
XG4156M,-184.0,220.0,0.0,255.0,59.0,3038.0,-221.76,264.0,16.67,,314.0
LR335VR,47.0,164.0,48.17,85.0,25.0,1189.0,39.15,135.0,53.33,63.0,110.0
EW253PM,-2.0,124.0,75.0,31.0,12.0,502.0,-1.8800000000000001,94.0,82.98,16.0,43.0
RG2710I,213.0,446.0,46.19,240.0,71.0,1111.0,244.32,509.0,59.72,205.0,311.0
DQ421PO,-136.0,74.0,0.0,137.0,43.0,938.0,-244.72,133.0,0.0,157.0,180.0
AW525D6,,246.0,66.67,82.0,30.0,331.0,99.17999999999999,174.0,56.32,76.0,112.0
PM854BV,210.0,482.0,51.04,236.0,64.0,1584.0,230.12,523.0,59.46,212.0,300.0
VO734PU,158.0,,58.45,123.0,38.0,,132.5,250.0,63.2,,161.0
FC479OO,284.0,446.0,44.39,248.0,71.0,776.0,238.08,372.0,58.33,155.0,319.0
VC0321B,,387.0,58.14,162.0,45.0,641.0,149.20000000000002,373.0,58.98,153.0,207.0
KJ425DZ,60.0,157.0,64.33,56.0,21.0,1028.0,17.48,,,54.0,77.0
VL188PG,,118.0,0.0,158.0,121.0,1624.0,-6.449999999999999,3.0,0.0,157.0,
KF8496K,59.0,300.0,66.33,101.0,103.0,870.0,78.60000000000001,393.0,,133.0,
SG532DJ,-136.0,74.0,,137.0,43.0,,-244.72,133.0,0.0,157.0,180.0
ET488Q1,143.0,186.0,,93.0,35.0,410.0,150.92000000000002,196.0,58.16,82.0,128.0
KZ490J9,19.0,364.0,53.02,171.0,143.0,1781.0,17.3,346.0,56.65,150.0,314.0
BZ35203,-135.0,208.0,0.0,252.0,62.0,3470.0,-92.95,143.0,0.0,209.0,314.0
AR5880L,-86.0,173.0,,43.0,45.0,133.0,-13.5,27.0,0.0,35.0,88.0
EB990OS,-150.0,121.0,0.0,150.0,52.0,1652.0,-43.4,35.0,0.0,110.0,202.0
SQ190XW,98.0,203.0,78.82,43.0,17.0,-168.0,5.76,12.0,0.0,71.0,60.0
TH934U4,-136.0,74.0,0.0,137.0,43.0,938.0,-244.72,133.0,0.0,157.0,180.0
IU7339N,98.0,203.0,78.82,43.0,17.0,-168.0,5.76,12.0,0.0,71.0,60.0
IL87951,-73.0,79.0,0.0,87.0,31.0,1747.0,-126.96000000000001,138.0,24.64,104.0,118.0
IB830MB,18.0,150.0,0.0,155.0,43.0,1215.0,16.08,134.0,,188.0,198.0
YP714R4,46.0,178.0,45.51,97.0,86.0,,14.56,56.0,0.0,78.0,183.0
LP489KU,-184.0,220.0,0.0,255.0,59.0,3038.0,-221.76,264.0,16.67,220.0,314.0
IH8368S,-66.0,171.0,36.84,108.0,83.0,353.0,-85.02,218.0,69.27,67.0,191.0
EU358GS,15.0,532.0,65.79,182.0,156.0,1086.0,10.32,344.0,52.91,,338.0
