Quarter,StoreId,State,Position,Market,ProdId,Product,Type,ReportId
2023-04-01,Fort Lauderdale - Las Olas Boulevard,Florida,South,Micro Market,9_Te,Darjeeling,Tea,UZ761PE
2023-07-01,Fort Lauderdale - Las Olas Boulevard,Florida,South,Micro Market,9_Te,Darjeeling,Tea,GG221HY
2023-10-01,Fort Lauderdale - Las Olas Boulevard,Florida,South,,9_Te,Darjeeling,Tea,FO920JP
2023-01-01,Port St. Lucie - St. Lucie West Boulevard,Florida,South,Micro Market,9_Te,Darjeeling,Tea,DR052TF
2023-04-01,Port St. Lucie - St. Lucie West Boulevard,Florida,South,Small Market,9_Te,Darjeeling,Tea,YV11633
2023-07-01,Port St. Lucie - St. Lucie West Boulevard,Florida,South,Micro Market,9_Te,Darjeeling,Tea,DV115WH
2023-10-01,Port St. Lucie - St. Lucie West Boulevard,Florida,South,Micro Market,9_Te,Darjeeling,Tea,PZ071DL
2023-01-01,Cape Coral - Cape Coral Parkway,Florida,South,Big Market,9_Te,Darjeeling,Tea,TX138UD
2023-04-01,Cape Coral - Cape Coral Parkway,Florida,South,Small Market,9_Te,Darjeeling,,SX491D7
2023-07-01,Cape Coral - Cape Coral Parkway,Florida,South,Micro Market,9_Te,Darjeeling,Tea,BO386I9
2023-10-01,Cape Coral - Cape Coral Parkway,Florida,South,,9_Te,Darjeeling,Tea,BV483G1
2023-01-01,Pembroke Pines - Pines Boulevard,Florida,South,Medium Market,9_Te,Darjeeling,Tea,NW976LS
2023-04-01,Pembroke Pines - Pines Boulevard,Florida,South,Small Market,9_Te,Darjeeling,Tea,OW2812B
2023-07-01,Pembroke Pines - Pines Boulevard,Florida,South,Micro Market,9_Te,Darjeeling,Tea,LJ387TZ
2023-10-01,Pembroke Pines - Pines Boulevard,Florida,South,Micro Market,9_Te,Darjeeling,,CD696CB
2023-01-01,Hollywood - Hollywood Boulevard,Florida,South,Small Market,9_Te,Darjeeling,Tea,CR631QN
2023-04-01,Hollywood - Hollywood Boulevard,Florida,South,,9_Te,Darjeeling,Tea,UM469E2
2023-07-01,Hollywood - Hollywood Boulevard,Florida,,Micro Market,9_Te,Darjeeling,Tea,OJ595FV
2023-10-01,Hollywood - Hollywood Boulevard,Florida,South,Medium Market,9_Te,Darjeeling,Tea,QS214A0
2023-01-01,Miramar - Miramar Parkway,Florida,South,Small Market,9_Te,Darjeeling,Tea,UZ611KH
2023-04-01,Miramar - Miramar Parkway,Florida,South,Medium Market,9_Te,Darjeeling,Tea,MU797PP
2023-07-01,Miramar - Miramar Parkway,Florida,South,Micro Market,9_Te,Darjeeling,Tea,GV765N5
2023-10-01,Miramar - Miramar Parkway,,,,9_Te,Darjeeling,Tea,JZ7846J
2023-01-01,Gainesville - University Avenue,Florida,South,Big Market,9_Te,Darjeeling,Tea,FJ41308
2023-04-01,Gainesville - University Avenue,Florida,,Big Market,9_Te,Darjeeling,,YV9773K
2023-07-01,Gainesville - University Avenue,Florida,South,Small Market,9_Te,Darjeeling,Tea,VD2182Y
2023-10-01,Gainesville - University Avenue,Florida,South,,9_Te,Darjeeling,Tea,GX419U5
2023-01-01,Coral Springs - Sample Road,Florida,South,Medium Market,9_Te,,Tea,QL219YG
2023-04-01,Coral Springs - Sample Road,,,Medium Market,9_Te,Darjeeling,Tea,AO694AX
2023-07-01,Coral Springs - Sample Road,Florida,South,Micro Market,9_Te,Darjeeling,Tea,XY3851N
2023-10-01,Coral Springs - Sample Road,Florida,South,Big Market,9_Te,Darjeeling,Tea,NI9163G
2023-01-01,Clearwater - Cleveland Street,Florida,South,Medium Market,9_Te,Darjeeling,Tea,ZY3626Q
2023-04-01,Clearwater - Cleveland Street,Florida,South,Micro Market,9_Te,Darjeeling,Tea,FS897V5
2023-07-01,Clearwater - Cleveland Street,Florida,South,Big Market,9_Te,Darjeeling,Tea,EE241JG
2023-10-01,Clearwater - Cleveland Street,Florida,South,Small Market,9_Te,Darjeeling,Tea,YW615DQ
2023-01-01,Miami Gardens - NW 27th Ave,Florida,South,Medium Market,9_Te,Darjeeling,Tea,DZ940XC
2023-04-01,Miami Gardens - NW 27th Ave,Florida,South,Micro Market,9_Te,Darjeeling,Tea,ZO566XR
2023-07-01,Miami Gardens - NW 27th Ave,Florida,South,Micro Market,9_Te,Darjeeling,Tea,UX88719
2023-10-01,Miami Gardens - NW 27th Ave,Florida,South,Medium Market,9_Te,Darjeeling,Tea,MV920FR
2023-01-01,Palm Bay - Malabar Road,Florida,South,Big Market,9_Te,Darjeeling,Tea,SG681QU
2023-04-01,Palm Bay - Malabar Road,Florida,South,Medium Market,9_Te,Darjeeling,Tea,DP1913A
2023-07-01,Palm Bay - Malabar Road,Florida,South,Small Market,9_Te,Darjeeling,Tea,YA353NW
2023-10-01,Palm Bay - Malabar Road,Florida,South,Small Market,9_Te,Darjeeling,Tea,KW55328
2023-01-01,West Palm Beach - Clematis Street,Florida,South,Micro Market,9_Te,,Tea,WN871NW
2023-04-01,West Palm Beach - Clematis Street,Florida,South,Medium Market,9_Te,Darjeeling,Tea,EY311IX
2023-07-01,West Palm Beach - Clematis Street,Florida,South,,9_Te,Darjeeling,Tea,RN651U8
2023-10-01,West Palm Beach - Clematis Street,Florida,South,Big Market,9_Te,Darjeeling,Tea,UH07578
2023-01-01,Pompano Beach - Atlantic Boulevard,Florida,South,Micro Market,9_Te,Darjeeling,Tea,YK760Y0
2023-04-01,Pompano Beach - Atlantic Boulevard,Florida,South,,9_Te,,Tea,NJ18032
2023-07-01,Pompano Beach - Atlantic Boulevard,Florida,,Medium Market,9_Te,Darjeeling,Tea,WP9250K
2023-10-01,Pompano Beach - Atlantic Boulevard,Florida,South,Micro Market,9_Te,Darjeeling,Tea,VR439AF
2023-01-01,Lakeland - Lake Mirror Promenade,Florida,South,Big Market,9_Te,Darjeeling,Tea,JU9626D
2023-04-01,Lakeland - Lake Mirror Promenade,Florida,South,Big Market,9_Te,Darjeeling,Tea,EL550OI
2023-07-01,Lakeland - Lake Mirror Promenade,Florida,,Medium Market,9_Te,Darjeeling,Tea,AK408RO
2023-10-01,Lakeland - Lake Mirror Promenade,Florida,South,Medium Market,9_Te,Darjeeling,,YW424LT
2023-01-01,Davie - Griffin Road,Florida,South,,9_Te,Darjeeling,Tea,ZG10917
2023-04-01,Davie - Griffin Road,Florida,South,Big Market,9_Te,Darjeeling,Tea,YA81741
2023-07-01,Davie - Griffin Road,Florida,South,Micro Market,9_Te,Darjeeling,Tea,BF757UX
2023-10-01,Davie - Griffin Road,Florida,South,Medium Market,9_Te,Darjeeling,Tea,OA962BH
2023-01-01,Miami Beach - Collins Avenue,Florida,South,Medium Market,9_Te,,Tea,TB226J3
2023-04-01,Miami Beach - Collins Avenue,Florida,South,Micro Market,9_Te,Darjeeling,Tea,JN877R0
2023-07-01,Miami Beach - Collins Avenue,Florida,South,Medium Market,9_Te,Darjeeling,Tea,MO645R0
2023-10-01,Miami Beach - Collins Avenue,Florida,South,Big Market,9_Te,Darjeeling,Tea,CJ8661F
2023-01-01,Sunrise - Oakland Park Boulevard,Florida,South,Big Market,9_Te,Darjeeling,Tea,QP590K9
2023-04-01,Sunrise - Oakland Park Boulevard,Florida,South,Medium Market,9_Te,,Tea,JG05902
2023-07-01,Sunrise - Oakland Park Boulevard,Florida,South,Micro Market,9_Te,Darjeeling,Tea,LY399YB
2023-10-01,Sunrise - Oakland Park Boulevard,Florida,South,Big Market,9_Te,Darjeeling,Tea,MG660M4
2023-01-01,Deltona - Providence Boulevard,Florida,South,Small Market,9_Te,Darjeeling,Tea,DW277PG
2023-04-01,Deltona - Providence Boulevard,Florida,South,Medium Market,9_Te,Darjeeling,Tea,TP307J4
2023-07-01,Deltona - Providence Boulevard,Florida,South,Big Market,9_Te,Darjeeling,Tea,NU202JA
2023-10-01,Deltona - Providence Boulevard,Florida,South,Big Market,9_Te,Darjeeling,Tea,RS572PN
2023-01-01,Fort Lauderdale - Garry Street,Florida,South,Micro Market,9_Te,Darjeeling,Tea,LZ792A8
2023-04-01,Fort Lauderdale - Garry Street,Florida,South,,9_Te,Darjeeling,,IT161RC
2023-07-01,Fort Lauderdale - Garry Street,Florida,South,Small Market,9_Te,Darjeeling,Tea,EN0412K
2023-10-01,Fort Lauderdale - Garry Street,Florida,South,Small Market,9_Te,Darjeeling,Tea,GA404WB
2023-01-01,St. Petersburg - Whistle Avenue,Florida,South,Small Market,9_Te,Darjeeling,Tea,WZ748U7
2023-04-01,St. Petersburg - Whistle Avenue,Florida,South,Small Market,9_Te,Darjeeling,Tea,VY656P4
2023-07-01,St. Petersburg - Whistle Avenue,Florida,South,Small Market,9_Te,Darjeeling,Tea,LI204LJ
2023-10-01,St. Petersburg - Whistle Avenue,Florida,South,,9_Te,Darjeeling,Tea,HK533DD
2023-01-01,Miami - Beach Street,Florida,South,Medium Market,9_Te,Darjeeling,Tea,OS278AR
2023-04-01,Miami - Beach Street,Florida,South,,9_Te,Darjeeling,Tea,OP650DD
2023-07-01,Miami - Beach Street,Florida,South,Big Market,9_Te,Darjeeling,Tea,HP356HH
2023-10-01,Miami - Beach Street,Florida,South,Micro Market,9_Te,Darjeeling,Tea,YR9397S
2023-01-01,Tampa - Tacos Avenue,Florida,South,Big Market,9_Te,Darjeeling,Tea,RU869OQ
2023-04-01,Tampa - Tacos Avenue,Florida,South,Big Market,9_Te,Darjeeling,Tea,YL2558N
2023-07-01,Tampa - Tacos Avenue,Florida,South,Big Market,9_Te,Darjeeling,Tea,DR505UG
2023-10-01,Tampa - Tacos Avenue,Florida,South,Big Market,9_Te,Darjeeling,Tea,CP017UD
2023-01-01,Orlando - Even Drive,Florida,South,Medium Market,9_Te,Darjeeling,Tea,VN332NM
2023-04-01,Orlando - Even Drive,Florida,South,Micro Market,9_Te,Darjeeling,Tea,NI690T2
2023-07-01,Orlando - Even Drive,Florida,South,Small Market,9_Te,,Tea,HQ7229C
2023-10-01,Orlando - Even Drive,,South,Medium Market,9_Te,Darjeeling,,ZR4522S
2023-01-01,Jacksonville - Riverwalk,Florida,South,Medium Market,9_Te,Darjeeling,Tea,TM788DS
2023-04-01,Jacksonville - Riverwalk,Florida,South,Micro Market,9_Te,Darjeeling,Tea,KI5958D
2023-07-01,Jacksonville - Riverwalk,Florida,South,Micro Market,9_Te,Darjeeling,Tea,KJ018OU
2023-10-01,Jacksonville - Riverwalk,Florida,South,Big Market,9_Te,Darjeeling,Tea,CC640XN
2023-01-01,St. Petersburg - Central Avenue,Florida,South,Micro Market,9_Te,Darjeeling,Tea,FK06821
2023-04-01,St. Petersburg - Central Avenue,Florida,South,Medium Market,9_Te,Darjeeling,Tea,UF412VV
2023-07-01,St. Petersburg - Central Avenue,Florida,South,Big Market,9_Te,Darjeeling,Tea,WU210K4
2023-10-01,St. Petersburg - Central Avenue,Florida,South,,9_Te,Darjeeling,Tea,EL9370B
2023-01-01,Tallahassee - Jupiter Street,Florida,South,Medium Market,9_Te,Darjeeling,Tea,CN8844E
2023-04-01,Tallahassee - Jupiter Street,Florida,,Big Market,9_Te,Darjeeling,Tea,SE656TP
2023-07-01,Tallahassee - Jupiter Street,Florida,South,Medium Market,9_Te,Darjeeling,Tea,ND964FU
2023-10-01,Tallahassee - Jupiter Street,,South,Small Market,9_Te,,Tea,OJ998XR
2023-01-01,Chicago - Michigan Avenue,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,KA0531F
2023-04-01,Chicago - Michigan Avenue,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,BU612IR
2023-07-01,Chicago - Michigan Avenue,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,AN1936S
2023-10-01,Chicago - Michigan Avenue,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,SK3945O
2023-01-01,Aurora - Broadway Avenue,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,OO702J8
2023-04-01,Aurora - Broadway Avenue,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,XG813IR
2023-07-01,Aurora - Broadway Avenue,Illinois,Central,Micro Market,9_Te,Darjeeling,Tea,WS46406
2023-10-01,Aurora - Broadway Avenue,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,IW3590K
2023-01-01,Rockford - East State Street,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,WI343LB
2023-04-01,Rockford - East State Street,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,BU643T7
2023-07-01,Rockford - East State Street,,Central,,9_Te,Darjeeling,Tea,EZ637F9
2023-10-01,Rockford - East State Street,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,AF7105M
2023-01-01,Joliet - Jefferson Street,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,NO191MB
2023-04-01,Joliet - Jefferson Street,Illinois,Central,Micro Market,9_Te,Darjeeling,Tea,HK143OW
2023-07-01,Joliet - Jefferson Street,Illinois,,Micro Market,9_Te,Darjeeling,,TU4410E
2023-10-01,Joliet - Jefferson Street,Illinois,Central,Micro Market,9_Te,Darjeeling,Tea,PG846KK
2023-01-01,Naperville - Main Street,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,JV432IZ
2023-04-01,Naperville - Main Street,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,HZ721JQ
2023-07-01,Naperville - Main Street,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,YL99612
2023-10-01,Naperville - Main Street,Illinois,Central,Micro Market,9_Te,Darjeeling,Tea,EL745M2
2023-01-01,Springfield - Adams Street,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,TQ906EC
2023-04-01,Springfield - Adams Street,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,KY465DI
2023-07-01,Springfield - Adams Street,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,WJ99074
2023-10-01,Springfield - Adams Street,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,RM0407W
2023-01-01,Peoria - Main Street,,Central,Small Market,9_Te,Darjeeling,,DZ7036T
2023-04-01,Peoria - Main Street,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,RA59692
2023-07-01,Peoria - Main Street,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,UA342MO
2023-10-01,Peoria - Main Street,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,WS720IF
2023-01-01,Elgin - Grove Avenue,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,AI054C1
2023-04-01,Elgin - Grove Avenue,Illinois,Central,Medium Market,9_Te,Darjeeling,,YJ361KI
2023-07-01,Elgin - Grove Avenue,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,PK547L0
2023-10-01,Elgin - Grove Avenue,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,BJ6388T
2023-01-01,Waukegan - Genesee Street,Illinois,Central,Small Market,9_Te,Darjeeling,,TZ739GN
2023-04-01,Waukegan - Genesee Street,Illinois,Central,Small Market,9_Te,Darjeeling,,GP478ZZ
2023-07-01,Waukegan - Genesee Street,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,UL976AI
2023-10-01,Waukegan - Genesee Street,Illinois,Central,Irrelevant Market,9_Te,Darjeeling,Tea,QX3276Q
2023-01-01,Champaign - Neil Street,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,RW850W2
2023-04-01,Champaign - Neil Street,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,BL975AV
2023-07-01,Champaign - Neil Street,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,BW439EF
2023-10-01,Champaign - Neil Street,Illinois,Central,Big Market,9_Te,Darjeeling,,MM714QN
2023-01-01,Bloomington - Center Street,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,SC436OV
2023-04-01,Bloomington - Center Street,Illinois,Central,Micro Market,9_Te,Darjeeling,Tea,TZ360JN
2023-07-01,Bloomington - Center Street,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,TD17877
2023-10-01,Bloomington - Center Street,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,VQ854ZT
2023-01-01,Decatur - Main Street,Illinois,Central,Micro Market,9_Te,Darjeeling,Tea,ZY727RR
2023-04-01,Decatur - Main Street,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,NH723KD
2023-07-01,Decatur - Main Street,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,XF683T5
2023-10-01,Decatur - Main Street,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,ZK6617V
2023-01-01,Evanston - Sherman Avenue,Illinois,Central,Small Market,9_Te,Darjeeling,,KL76862
2023-04-01,Evanston - Sherman Avenue,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,MC397YI
2023-07-01,Evanston - Sherman Avenue,Illinois,,Micro Market,9_Te,Darjeeling,Tea,UA472GD
2023-10-01,Evanston - Sherman Avenue,Illinois,,Big Market,9_Te,Darjeeling,Tea,VO652AE
2023-01-01,Des Plaines - Miner Street,Illinois,,,9_Te,Darjeeling,Tea,NP624R8
2023-04-01,Des Plaines - Miner Street,Illinois,Central,Micro Market,9_Te,Darjeeling,Tea,JS362BK
2023-07-01,Des Plaines - Miner Street,Illinois,Central,Micro Market,9_Te,Darjeeling,Tea,DU849JW
2023-10-01,Des Plaines - Miner Street,Illinois,Central,Micro Market,9_Te,,Tea,WT8228X
2023-01-01,Berwyn - Cermak Road,Illinois,Central,Micro Market,9_Te,Darjeeling,Tea,LX014TT
2023-04-01,Berwyn - Cermak Road,Illinois,Central,Micro Market,9_Te,Darjeeling,Tea,TE019TO
2023-07-01,Berwyn - Cermak Road,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,PP845VD
2023-10-01,Berwyn - Cermak Road,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,QC290N9
2023-01-01,Normal - North Street,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,SA59066
2023-04-01,Normal - North Street,Illinois,Central,Micro Market,9_Te,Darjeeling,Tea,AC512HP
2023-07-01,Normal - North Street,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,HW638LQ
2023-10-01,Normal - North Street,Illinois,Central,Micro Market,9_Te,Darjeeling,Tea,LY640MW
2023-01-01,Peoria Heights - Prospect Road,Illinois,Central,Micro Market,9_Te,Darjeeling,Tea,UK778QK
2023-04-01,Peoria Heights - Prospect Road,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,OQ390C1
2023-07-01,Peoria Heights - Prospect Road,,Central,Small Market,9_Te,Darjeeling,Tea,VO972KI
2023-10-01,Peoria Heights - Prospect Road,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,CZ9700H
2023-01-01,Schaumburg - Roselle Road,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,XT399SS
2023-04-01,Schaumburg - Roselle Road,Illinois,Central,Micro Market,9_Te,Darjeeling,,QQ4725T
2023-07-01,Schaumburg - Roselle Road,Illinois,Central,,9_Te,Darjeeling,Tea,SZ989BT
2023-10-01,Schaumburg - Roselle Road,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,ZC147GC
2023-01-01,Bolingbrook - Boughton Road,,Central,Medium Market,9_Te,Darjeeling,Tea,DJ114EK
2023-04-01,Bolingbrook - Boughton Road,,,Micro Market,9_Te,Darjeeling,,PZ5767F
2023-07-01,Bolingbrook - Boughton Road,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,VI27239
2023-10-01,Bolingbrook - Boughton Road,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,VN800U6
2023-01-01,Palatine - Northwest Highway,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,PU4391O
2023-04-01,Palatine - Northwest Highway,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,UT611M7
2023-07-01,Palatine - Northwest Highway,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,RQ1983R
2023-10-01,Palatine - Northwest Highway,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,SC401IO
2023-01-01,Skokie - Oakton Street,Illinois,Central,Big Market,9_Te,,Tea,UE426RS
2023-04-01,Skokie - Oakton Street,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,HA674CO
2023-07-01,Skokie - Oakton Street,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,TE663CU
2023-10-01,Skokie - Oakton Street,Illinois,Central,,9_Te,Darjeeling,Tea,DT118FU
2023-01-01,Des Plaines - Steel Boulevard,Illinois,Central,Micro Market,9_Te,,Tea,YK5835F
2023-04-01,Des Plaines - Steel Boulevard,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,JN627EG
2023-07-01,Des Plaines - Steel Boulevard,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,EW994CT
2023-10-01,Des Plaines - Steel Boulevard,,Central,Medium Market,9_Te,Darjeeling,Tea,PT239XE
2023-01-01,Downers Grove - Main Street,Illinois,Central,Big Market,9_Te,,Tea,MF4125I
2023-04-01,Downers Grove - Main Street,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,SJ719OQ
2023-07-01,Downers Grove - Main Street,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,VY7539D
2023-10-01,Downers Grove - Main Street,Illinois,Central,Small Market,9_Te,,Tea,DW738CE
2023-01-01,Tinley Park - Oak Park Avenue,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,IH934XK
2023-04-01,Tinley Park - Oak Park Avenue,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,EE057WJ
2023-07-01,Tinley Park - Oak Park Avenue,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,JC467AL
2023-10-01,Tinley Park - Oak Park Avenue,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,FI350IO
2023-01-01,Mount Prospect - Main Street,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,KA014V6
2023-04-01,Mount Prospect - Main Street,Illinois,Central,Micro Market,9_Te,Darjeeling,Tea,AJ1162U
2023-07-01,Mount Prospect - Main Street,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,TP748PZ
2023-10-01,Mount Prospect - Main Street,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,QU641LV
2023-01-01,Wheaton - Front Street,Illinois,Central,Micro Market,9_Te,Darjeeling,Tea,BK6675D
2023-04-01,Wheaton - Front Street,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,QZ4021W
2023-07-01,Wheaton - Front Street,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,YP36969
2023-10-01,Wheaton - Front Street,Illinois,Central,,9_Te,Darjeeling,Tea,FY971P5
2023-01-01,Orland Park - La Grange Road,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,ZD289E1
2023-04-01,Orland Park - La Grange Road,Illinois,Central,Small Market,9_Te,Darjeeling,Tea,XQ765BC
2023-07-01,Orland Park - La Grange Road,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,XO078Y3
2023-10-01,Orland Park - La Grange Road,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,AX146AA
2023-01-01,Hoffman Estates - Higgins Road,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,GC692Y6
2023-04-01,Hoffman Estates - Higgins Road,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,NL966RS
2023-07-01,Hoffman Estates - Higgins Road,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,AH446S6
2023-10-01,Hoffman Estates - Higgins Road,Illinois,Central,Micro Market,9_Te,Darjeeling,Tea,JY9786D
2023-01-01,Oak Lawn - 95th Street,,Central,Big Market,9_Te,Darjeeling,Tea,FM648O3
2023-04-01,Oak Lawn - 95th Street,Illinois,Central,Micro Market,9_Te,Darjeeling,Tea,US237YP
2023-07-01,Oak Lawn - 95th Street,Illinois,Central,Medium Market,9_Te,Darjeeling,Tea,WM547QE
2023-10-01,Oak Lawn - 95th Street,Illinois,Central,Micro Market,9_Te,Darjeeling,,KE635HR
2023-01-01,Moline - River Drive,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,RX2192H
2023-04-01,Moline - River Drive,Illinois,Central,Big Market,9_Te,Darjeeling,Tea,NT239X3
2023-07-01,Moline - River Drive,,Central,Big Market,9_Te,Darjeeling,Tea,GA248G6
2023-10-01,Moline - River Drive,Illinois,,Micro Market,9_Te,Darjeeling,Tea,LG02224
